thread_id	post_id	ade_cui	cui_text	linked_drug
3805	3805_006	0	0	0
3798	3798_009	0	0	0
3798	3798_010	0	0	0
3796	3796_009	0	0	0
3798	3798_011	0	0	0
3783	3783_006	0	0	0
3804	3804_009	0	0	0
3798	3798_012	0	0	0
3783	3783_007	0	0	0
3783	3783_008	0	0	0
3796	3796_011	0	0	0
3783	3783_009	0	0	0
3798	3798_013	0	0	0
3796	3796_012	0	0	0
3798	3798_014	0	0	0
3803	3803_008	0	0	0
3796	3796_013	0	0	0
3801	3801_010	274667000	Jaw pain	imatinib
3801	3801_011	0	0	0
3796	3796_014	0	0	0
3783	3783_010	0	0	0
3751	3751_001	0	0	0
3797	3797_001	0	0	0
3797	3797_002	0	0	0
3797	3797_003	0	0	0
3797	3797_004	0	0	0
3797	3797_005	0	0	0
3797	3797_006	0	0	0
3751	3751_002	0	0	0
3797	3797_007	74474003	Gastrointestinal hemorrhage	imatinib
3797	3797_008	0	0	0
3796	3796_015	0	0	0
3751	3751_003	0	0	0
3797	3797_009	25064002	Headache	sunitinib
3798	3798_015	0	0	0
3223	3223_006	0	0	0
3797	3797_010	0	0	0
3797	3797_011	0	0	0
3797	3797_012	0	0	0
3797	3797_013	0	0	0
3799	3799_018	0	0	0
3797	3797_014	0	0	0
3797	3797_015	0	0	0
3799	3799_019	0	0	0
3751	3751_004	0	0	0
3797	3797_016	0	0	0
3783	3783_011	0	0	0
3797	3797_017	0	0	0
3797	3797_018	0	0	0
3783	3783_012	0	0	0
3783	3783_013	0	0	0
3797	3797_019	0	0	0
3794	3794_001	0	0	0
3794	3794_002	0	0	0
3794	3794_003	0	0	0
3794	3794_004	0	0	0
3783	3783_014	0	0	0
3796	3796_016	0	0	0
3793	3793_001	0	0	0
3793	3793_002	0	0	0
3793	3793_003	0	0	0
3793	3793_004	0	0	0
3777	3777_001	0	0	0
3777	3777_002	0	0	0
3777	3777_003	0	0	0
3793	3793_005	0	0	0
3793	3793_006	0	0	0
3778	3778_001	0	0	0
3778	3778_002	0	0	0
3793	3793_007	422587007	Nausea	imatinib
3793	3793_007	422400008	Vomiting	imatinib
3793	3793_008	0	0	0
3794	3794_005	0	0	0
3793	3793_009	0	0	0
3794	3794_006	0	0	0
3792	3792_001	0	0	0
3792	3792_002	0	0	0
3792	3792_003	0	0	0
3791	3791_001	0	0	0
3791	3791_002	22253000	Pain	imatinib
3791	3791_002	55300003	Cramp	imatinib
3791	3791_002	62315008	Diarrhea	imatinib
3791	3791_002	422587007	Nausea	imatinib
3791	3791_003	21522001	Abdominal pain	imatinib
3791	3791_004	0	0	0
3791	3791_005	0	0	0
3791	3791_006	0	0	0
3791	3791_007	0	0	0
3791	3791_008	0	0	0
3791	3791_009	0	0	0
3788	3788_001	0	0	0
3788	3788_002	0	0	0
3788	3788_003	0	0	0
3788	3788_004	0	0	0
3788	3788_005	0	0	0
3788	3788_006	0	0	0
3788	3788_007	0	0	0
3792	3792_004	0	0	0
3792	3792_005	0	0	0
3784	3784_001	0	0	0
3791	3791_010	0	0	0
3788	3788_008	0	0	0
3790	3790_001	7456000	Poisoning by wasp sting	imatinib
3790	3790_001	62507009	Pins and needles	imatinib
3788	3788_009	0	0	0
3790	3790_002	62507009	Pins and needles	imatinib
3788	3788_010	0	0	0
3784	3784_002	0	0	0
3790	3790_003	62507009	Pins and needles	imatinib
3790	3790_004	95891005	Influenza-like illness	imatinib
3778	3778_003	0	0	0
3788	3788_011	0	0	0
3788	3788_012	0	0	0
3788	3788_013	0	0	0
3790	3790_005	95668009	Pain in face	imatinib
3790	3790_005	62507009	Pins and needles	imatinib
3788	3788_014	0	0	0
3771	3771_001	0	0	0
3771	3771_002	0	0	0
3771	3771_003	367391008	Malaise	imatinib
3771	3771_004	0	0	0
3771	3771_005	0	0	0
3771	3771_006	0	0	0
3771	3771_007	0	0	0
3771	3771_008	0	0	0
3771	3771_009	0	0	0
3771	3771_010	0	0	0
3771	3771_011	0	0	0
3771	3771_012	0	0	0
3771	3771_013	1475003	Herpes labialis	imatinib
3771	3771_014	300439004	Gastrointestinal tract problem	imatinib
3771	3771_015	0	0	0
3771	3771_016	4969004	Sinus headache	imatinib
3771	3771_017	0	0	0
3771	3771_018	0	0	0
3771	3771_019	0	0	0
3785	3785_001	0	0	0
3785	3785_002	0	0	0
3785	3785_003	0	0	0
3785	3785_004	0	0	0
3781	3781_001	246636008	Hazy vision	imatinib
3784	3784_003	0	0	0
3785	3785_005	0	0	0
3781	3781_002	246636008	Hazy vision	imatinib
3781	3781_003	246636008	Hazy vision	imatinib
3781	3781_004	0	0	0
3781	3781_005	246636008	Hazy vision	imatinib
3781	3781_006	0	0	0
3785	3785_006	0	0	0
3781	3781_007	246636008	Hazy vision	imatinib
3781	3781_008	0	0	0
3781	3781_009	246636008	Hazy vision	imatinib
3771	3771_020	0	0	0
3785	3785_007	0	0	0
3781	3781_010	246636008	Hazy vision	imatinib
3781	3781_010	24982008	Diplopia	imatinib
3788	3788_015	0	0	0
3780	3780_001	102570003	Inguinal pain	imatinib
3780	3780_002	57676002	Joint pain	imatinib
3781	3781_011	225581002	Sight deteriorating	imatinib
3781	3781_011	420103007	Watery eye	imatinib
3780	3780_003	0	0	0
3781	3781_012	246636008	Hazy vision	imatinib
3707	3707_001	0	0	0
675	675_001	0	0	0
675	675_002	0	0	0
3785	3785_008	0	0	0
675	675_003	0	0	0
3782	3782_001	0	0	0
675	675_004	0	0	0
3785	3785_009	0	0	0
3785	3785_010	0	0	0
675	675_005	0	0	0
3781	3781_013	0	0	0
3781	3781_014	246636008	Hazy vision	imatinib
3781	3781_015	246636008	Hazy vision	imatinib
3781	3781_017	246636008	Hazy vision	sunitinib
3782	3782_002	0	0	0
3787	3787_001	0	0	0
3781	3781_018	246636008	Hazy vision	imatinib
675	675_006	0	0	0
3781	3781_019	0	0	0
3782	3782_003	0	0	0
3782	3782_004	0	0	0
3781	3781_020	267038008	Edema	imatinib
3785	3785_011	0	0	0
3781	3781_021	246636008	Hazy vision	imatinib
3781	3781_021	279333002	Pruritus of skin	imatinib
3771	3771_021	0	0	0
3785	3785_012	0	0	0
3782	3782_005	0	0	0
3782	3782_006	0	0	0
3771	3771_022	0	0	0
675	675_007	0	0	0
675	675_008	22253000	Pain	imatinib
3772	3772_001	0	0	0
3764	3764_001	0	0	0
3772	3772_002	0	0	0
3772	3772_003	0	0	0
3764	3764_002	0	0	0
3772	3772_004	0	0	0
3751	3751_005	0	0	0
3772	3772_005	0	0	0
3780	3780_004	0	0	0
3772	3772_006	0	0	0
3772	3772_007	0	0	0
3781	3781_022	267038008	Edema	imatinib
3781	3781_022	246636008	Hazy vision	imatinib
3764	3764_003	0	0	0
3779	3779_001	48167000	Amnesia	avapritinib
3782	3782_007	0	0	0
3774	3774_001	0	0	0
3774	3774_002	0	0	0
3774	3774_003	0	0	0
3774	3774_004	0	0	0
3774	3774_005	0	0	0
3774	3774_006	422587007	Nausea	imatinib
3774	3774_006	271789005	Dizziness and giddiness	imatinib
3774	3774_007	0	0	0
3774	3774_008	0	0	0
3782	3782_008	0	0	0
3781	3781_023	65124004	Swelling	imatinib
3774	3774_009	0	0	0
3780	3780_005	0	0	0
3774	3774_010	0	0	0
1591	1591_001	0	0	0
3753	3753_001	0	0	0
3773	3773_001	0	0	0
1591	1591_002	0	0	0
3773	3773_002	0	0	0
1591	1591_003	0	0	0
3753	3753_002	0	0	0
3753	3753_003	0	0	0
3774	3774_011	0	0	0
1591	1591_004	0	0	0
3774	3774_012	0	0	0
3774	3774_013	0	0	0
1591	1591_005	0	0	0
1591	1591_006	0	0	0
3774	3774_014	75705005	Red eye	imatinib
3762	3762_007	0	0	0
3774	3774_015	0	0	0
3753	3753_004	0	0	0
1591	1591_007	0	0	0
3774	3774_016	0	0	0
3760	3760_001	0	0	0
3774	3774_017	0	0	0
3760	3760_002	0	0	0
3774	3774_018	0	0	0
3760	3760_003	0	0	0
3760	3760_004	0	0	0
3760	3760_005	0	0	0
3760	3760_006	0	0	0
3760	3760_007	0	0	0
3774	3774_019	0	0	0
3760	3760_008	0	0	0
3760	3760_009	0	0	0
3773	3773_003	0	0	0
3773	3773_004	0	0	0
3774	3774_020	0	0	0
1591	1591_008	0	0	0
3753	3753_005	0	0	0
3760	3760_010	0	0	0
3760	3760_011	0	0	0
3729	3729_001	0	0	0
3774	3774_022	0	0	0
3729	3729_002	0	0	0
3729	3729_003	0	0	0
3760	3760_012	0	0	0
3773	3773_005	0	0	0
3760	3760_013	0	0	0
3772	3772_008	0	0	0
3769	3769_001	0	0	0
3769	3769_002	0	0	0
3774	3774_024	422587007	Nausea	imatinib
1591	1591_009	0	0	0
3769	3769_003	0	0	0
3769	3769_004	0	0	0
3729	3729_004	0	0	0
3769	3769_005	0	0	0
3753	3753_006	0	0	0
3768	3768_001	0	0	0
3763	3763_001	0	0	0
3772	3772_009	0	0	0
3768	3768_002	0	0	0
3763	3763_002	0	0	0
3768	3768_003	0	0	0
3763	3763_003	0	0	0
3768	3768_004	0	0	0
3744	3744_001	0	0	0
3744	3744_002	0	0	0
3769	3769_006	0	0	0
3744	3744_003	0	0	0
3744	3744_004	0	0	0
3763	3763_005	0	0	0
3753	3753_007	0	0	0
3744	3744_005	0	0	0
3768	3768_005	0	0	0
3753	3753_008	0	0	0
3744	3744_006	0	0	0
3744	3744_007	0	0	0
3768	3768_006	0	0	0
3744	3744_008	0	0	0
3760	3760_015	0	0	0
3760	3760_016	0	0	0
3744	3744_009	0	0	0
3763	3763_006	0	0	0
3768	3768_007	0	0	0
3744	3744_010	0	0	0
3760	3760_017	0	0	0
3744	3744_011	0	0	0
3760	3760_018	0	0	0
3754	3754_001	43116000	Eczema	imatinib
3754	3754_002	0	0	0
3754	3754_003	0	0	0
3754	3754_004	0	0	0
3761	3761_001	0	0	0
3754	3754_005	0	0	0
3761	3761_002	0	0	0
3761	3761_003	0	0	0
3765	3765_001	0	0	0
3754	3754_006	0	0	0
3754	3754_007	0	0	0
3765	3765_002	0	0	0
3769	3769_007	0	0	0
3754	3754_008	0	0	0
3754	3754_009	0	0	0
3754	3754_010	0	0	0
3728	3728_001	0	0	0
3728	3728_002	0	0	0
3744	3744_012	0	0	0
3754	3754_011	0	0	0
3765	3765_003	0	0	0
3728	3728_003	0	0	0
3728	3728_004	0	0	0
3728	3728_005	0	0	0
3744	3744_013	0	0	0
3754	3754_012	279333002	Pruritus of skin	imatinib
3756	3756_001	0	0	0
3728	3728_006	0	0	0
3756	3756_002	0	0	0
3756	3756_003	0	0	0
3756	3756_004	0	0	0
3754	3754_013	279333002	Pruritus of skin	imatinib
3754	3754_014	0	0	0
3766	3766_001	0	0	0
3754	3754_015	56317004	Alopecia	imatinib
3728	3728_007	0	0	0
3760	3760_019	0	0	0
3754	3754_016	0	0	0
3754	3754_017	0	0	0
3765	3765_004	0	0	0
3754	3754_018	0	0	0
3754	3754_019	0	0	0
3765	3765_005	0	0	0
3754	3754_020	0	0	0
3765	3765_006	0	0	0
3756	3756_005	0	0	0
3761	3761_004	0	0	0
3744	3744_014	0	0	0
3763	3763_007	0	0	0
3744	3744_015	0	0	0
3761	3761_005	0	0	0
3744	3744_016	0	0	0
3754	3754_021	0	0	0
3728	3728_008	0	0	0
3744	3744_017	0	0	0
3750	3750_001	0	0	0
3750	3750_002	0	0	0
3750	3750_003	0	0	0
3750	3750_004	0	0	0
3750	3750_005	0	0	0
3750	3750_006	0	0	0
3750	3750_007	0	0	0
3750	3750_008	0	0	0
3750	3750_009	0	0	0
3758	3758_001	404640003	Dizziness	
3750	3750_010	0	0	0
3760	3760_020	0	0	0
3750	3750_011	0	0	0
3750	3750_012	0	0	0
3752	3752_001	0	0	0
3750	3750_013	0	0	0
3758	3758_004	0	0	0
3750	3750_014	0	0	0
3752	3752_002	0	0	0
3750	3750_015	0	0	0
3758	3758_005	0	0	0
3712	3712_001	0	0	0
3712	3712_003	0	0	0
3712	3712_004	0	0	0
3757	3757_001	0	0	0
3757	3757_002	0	0	0
3712	3712_005	193462001	Insomnia	imatinib
3712	3712_006	0	0	0
3712	3712_007	55300003	Cramp	imatinib
3712	3712_008	0	0	0
3757	3757_003	0	0	0
3752	3752_003	0	0	0
3757	3757_004	0	0	0
3757	3757_005	0	0	0
3712	3712_009	0	0	0
3712	3712_010	0	0	0
3757	3757_006	0	0	0
3757	3757_007	0	0	0
3750	3750_016	0	0	0
3712	3712_011	161898004	Falls	imatinib
3712	3712_012	0	0	0
3712	3712_013	0	0	0
3754	3754_022	0	0	0
3757	3757_008	75183008	Abnormal liver function	imatinib
3757	3757_009	0	0	0
3757	3757_010	0	0	0
3757	3757_011	0	0	0
3757	3757_012	0	0	0
3757	3757_013	0	0	0
3754	3754_023	0	0	0
3712	3712_014	224960004	Tired	imatinib
3712	3712_015	248228001	Funny turn	imatinib
3750	3750_017	0	0	0
3752	3752_004	0	0	0
3712	3712_016	0	0	0
3712	3712_017	0	0	0
3712	3712_018	0	0	0
3712	3712_019	0	0	0
3712	3712_020	0	0	0
3757	3757_014	0	0	0
3712	3712_021	0	0	0
3750	3750_018	0	0	0
3750	3750_019	0	0	0
3712	3712_022	0	0	0
3756	3756_006	0	0	0
3729	3729_005	0	0	0
3729	3729_006	0	0	0
3740	3740_001	0	0	0
3740	3740_002	0	0	0
1745	1745_001	0	0	0
1745	1745_002	0	0	0
1745	1745_003	84229001	Fatigue	imatinib
1745	1745_004	0	0	0
1745	1745_005	0	0	0
1745	1745_006	271807003	Eruption	imatinib
3753	3753_009	0	0	0
3746	3746_001	0	0	0
3752	3752_005	0	0	0
1745	1745_007	4969004	Sinus headache	imatinib
3746	3746_002	0	0	0
1745	1745_008	0	0	0
3736	3736_001	0	0	0
3746	3746_003	0	0	0
3751	3751_007	30731004	Glossodynia	sunitinib
3751	3751_007	79890006	Loss of appetite	sunitinib
3751	3751_007	21522001	Abdominal pain	sunitinib
3736	3736_002	0	0	0
3746	3746_004	8943002	Weight gain	imatinib
3746	3746_004	26284000	Ulcer of mouth	imatinib
3746	3746_004	64144002	Pruritic rash	imatinib
3746	3746_004	84229001	Fatigue	imatinib
3746	3746_004	27355003	Toothache	imatinib
3746	3746_004	49563000	Periorbital edema	imatinib
3746	3746_004	277797007	Thin skin	imatinib
3746	3746_004	267038008	Edema	imatinib
3739	3739_001	0	0	0
3739	3739_002	0	0	0
1745	1745_009	0	0	0
3739	3739_003	0	0	0
3739	3739_004	0	0	0
3739	3739_005	0	0	0
1745	1745_010	0	0	0
3739	3739_006	81548002	Elevated mood	imatinib
3739	3739_007	0	0	0
1745	1745_011	0	0	0
3743	3743_001	0	0	0
3743	3743_002	0	0	0
3739	3739_008	0	0	0
3741	3741_003	0	0	0
3739	3739_009	267038008	Edema	imatinib
3736	3736_003	0	0	0
3743	3743_003	0	0	0
3739	3739_010	0	0	0
3739	3739_011	0	0	0
3739	3739_012	267039000	Swollen ankle region	imatinib
1745	1745_012	0	0	0
3750	3750_020	0	0	0
1745	1745_013	0	0	0
3743	3743_004	0	0	0
3743	3743_005	0	0	0
3739	3739_013	65124004	Swelling	imatinib
3739	3739_014	0	0	0
3743	3743_006	0	0	0
3746	3746_005	422587007	Nausea	imatinib
3746	3746_005	116289008	Abdominal bloating	imatinib
3739	3739_015	0	0	0
3746	3746_006	0	0	0
3743	3743_007	0	0	0
3739	3739_017	161873000	Heavy legs	imatinib
3739	3739_017	49563000	Periorbital edema	imatinib
3739	3739_017	247373008	Ankle pain	imatinib
3743	3743_008	0	0	0
3743	3743_009	0	0	0
3743	3743_010	0	0	0
3739	3739_018	0	0	0
3739	3739_019	0	0	0
3743	3743_011	0	0	0
3739	3739_020	0	0	0
3743	3743_012	0	0	0
3746	3746_007	0	0	0
3740	3740_003	0	0	0
3736	3736_004	0	0	0
3739	3739_021	0	0	0
3705	3705_001	0	0	0
3705	3705_002	0	0	0
3705	3705_003	0	0	0
3705	3705_004	0	0	0
3746	3746_008	84229001	Fatigue	imatinib
3746	3746_008	8943002	Weight gain	imatinib
3743	3743_013	0	0	0
3743	3743_014	0	0	0
3743	3743_015	0	0	0
3705	3705_005	84229001	Fatigue	imatinib
3743	3743_016	0	0	0
3743	3743_017	0	0	0
3705	3705_006	84229001	Fatigue	imatinib
3705	3705_006	62315008	Diarrhea	imatinib
3705	3705_006	422587007	Nausea	imatinib
3705	3705_007	0	0	0
3739	3739_022	0	0	0
3736	3736_005	0	0	0
3705	3705_008	0	0	0
3743	3743_018	0	0	0
3705	3705_009	0	0	0
3744	3744_018	0	0	0
3738	3738_001	0	0	0
3738	3738_002	0	0	0
3738	3738_003	0	0	0
3721	3721_001	0	0	0
3736	3736_006	0	0	0
3738	3738_004	0	0	0
3740	3740_004	0	0	0
3721	3721_002	0	0	0
3738	3738_005	0	0	0
3721	3721_003	0	0	0
3738	3738_006	0	0	0
3721	3721_004	0	0	0
3721	3721_005	0	0	0
3738	3738_008	0	0	0
3738	3738_009	0	0	0
3721	3721_006	0	0	0
3721	3721_007	0	0	0
3721	3721_008	0	0	0
3721	3721_009	0	0	0
3738	3738_010	0	0	0
3736	3736_007	0	0	0
3738	3738_011	0	0	0
3738	3738_012	0	0	0
3721	3721_010	0	0	0
3738	3738_013	0	0	0
3739	3739_023	267038008	Edema	imatinib
3738	3738_015	0	0	0
3721	3721_011	0	0	0
3738	3738_016	0	0	0
3738	3738_017	0	0	0
3738	3738_018	0	0	0
3721	3721_012	0	0	0
3738	3738_019	0	0	0
3721	3721_013	0	0	0
3721	3721_014	0	0	0
2910	2910_001	0	0	0
3721	3721_016	0	0	0
3705	3705_010	0	0	0
3721	3721_018	0	0	0
3705	3705_011	0	0	0
3705	3705_012	0	0	0
3705	3705_013	0	0	0
3721	3721_019	0	0	0
3705	3705_014	0	0	0
2910	2910_002	0	0	0
3721	3721_020	0	0	0
2910	2910_003	0	0	0
3738	3738_020	0	0	0
3721	3721_021	0	0	0
3705	3705_015	422587007	Nausea	imatinib
3687	3687_001	0	0	0
3705	3705_016	367391008	Malaise	imatinib
3705	3705_016	309257005	Excessive weight loss	imatinib
3687	3687_002	0	0	0
3687	3687_003	0	0	0
3687	3687_004	0	0	0
3705	3705_017	309257005	Excessive weight loss	imatinib
3705	3705_018	0	0	0
3687	3687_005	0	0	0
2910	2910_004	0	0	0
2910	2910_005	0	0	0
3721	3721_022	0	0	0
2910	2910_006	0	0	0
3738	3738_021	0	0	0
2910	2910_007	0	0	0
2910	2910_008	0	0	0
3687	3687_006	0	0	0
3687	3687_007	0	0	0
3737	3737_001	0	0	0
3735	3735_001	0	0	0
3735	3735_002	0	0	0
3687	3687_008	0	0	0
3705	3705_019	0	0	0
3735	3735_003	0	0	0
2910	2910_009	0	0	0
3198	3198_021	0	0	0
3721	3721_023	0	0	0
3719	3719_001	0	0	0
3734	3734_001	0	0	0
3734	3734_002	0	0	0
3734	3734_003	0	0	0
3734	3734_004	0	0	0
3734	3734_005	0	0	0
3719	3719_002	0	0	0
3719	3719_003	248966006	Prolonged periods	
3719	3719_004	0	0	0
3719	3719_005	0	0	0
3719	3719_006	0	0	0
3687	3687_009	0	0	0
3733	3733_001	0	0	0
3732	3732_001	111550004	Ovarian failure	imatinib
3732	3732_002	0	0	0
3732	3732_003	0	0	0
3733	3733_002	0	0	0
3732	3732_004	0	0	0
3733	3733_003	0	0	0
3732	3732_005	0	0	0
3732	3732_006	0	0	0
3732	3732_007	0	0	0
3732	3732_008	0	0	0
3732	3732_009	0	0	0
3700	3700_001	0	0	0
3700	3700_002	0	0	0
3700	3700_003	0	0	0
3732	3732_010	0	0	0
3700	3700_004	0	0	0
3700	3700_005	22253000	Pain	imatinib
3700	3700_006	0	0	0
3700	3700_007	0	0	0
3700	3700_008	0	0	0
3700	3700_009	0	0	0
3726	3726_001	0	0	0
3726	3726_002	0	0	0
3726	3726_003	62315008	Diarrhea	imatinib
3726	3726_004	0	0	0
3726	3726_005	0	0	0
3732	3732_011	0	0	0
3726	3726_007	0	0	0
3700	3700_010	0	0	0
3700	3700_011	22253000	Pain	imatinib
3700	3700_012	0	0	0
3700	3700_013	0	0	0
3700	3700_014	0	0	0
3708	3708_001	0	0	0
3708	3708_002	0	0	0
3731	3731_001	0	0	0
3731	3731_002	0	0	0
3731	3731_003	128210009	Thoracic outlet syndrome	
3731	3731_004	0	0	0
3731	3731_005	65124004	Swelling	imatinib
3731	3731_005	267038008	Edema	imatinib
3731	3731_006	65124004	Swelling	imatinib
3731	3731_006	267038008	Edema	imatinib
3731	3731_007	0	0	0
3731	3731_008	0	0	0
3687	3687_010	0	0	0
3700	3700_015	0	0	0
3731	3731_009	0	0	0
3731	3731_010	0	0	0
3724	3724_001	0	0	0
3724	3724_002	271807003	Eruption	regorafenib
3729	3729_007	0	0	0
3700	3700_016	0	0	0
3718	3718_010	0	0	0
3470	3470_001	0	0	0
3470	3470_002	0	0	0
3716	3716_001	0	0	0
3716	3716_002	0	0	0
3716	3716_003	0	0	0
3470	3470_003	0	0	0
874	874_001	0	0	0
3716	3716_004	0	0	0
3724	3724_003	0	0	0
3722	3722_001	198436008	Menopausal flushing	sunitinib
3722	3722_001	271811009	Face goes red	sunitinib
3724	3724_004	48167000	Amnesia	regorafenib
3724	3724_004	56317004	Alopecia	regorafenib
3722	3722_002	271811009	Face goes red	sunitinib
3716	3716_005	0	0	0
3470	3470_004	0	0	0
874	874_002	0	0	0
3722	3722_003	271811009	Face goes red	sunitinib
3724	3724_005	283121001	Traumatic blister of mouth	regorafenib
3724	3724_005	268464009	Contraception using injectable contraceptive medication	regorafenib
3724	3724_005	55300003	Cramp	regorafenib
3724	3724_005	38341003	Hypertensive disorder	regorafenib
3470	3470_005	0	0	0
874	874_003	55300003	Cramp	ripretinib
3470	3470_006	0	0	0
3470	3470_007	0	0	0
874	874_004	21522001	Abdominal pain	ripretinib
874	874_004	308925008	Digestive symptom	ripretinib
874	874_004	422587007	Nausea	ripretinib
3470	3470_008	0	0	0
3716	3716_006	0	0	0
3716	3716_007	0	0	0
252	252_001	0	0	0
3710	3710_002	0	0	0
252	252_002	0	0	0
252	252_003	0	0	0
3716	3716_008	0	0	0
3726	3726_008	0	0	0
3687	3687_011	0	0	0
3708	3708_003	0	0	0
3716	3716_009	0	0	0
3724	3724_006	0	0	0
3725	3725_001	0	0	0
3725	3725_002	0	0	0
3725	3725_003	0	0	0
3717	3717_001	0	0	0
3717	3717_002	0	0	0
3717	3717_003	0	0	0
3717	3717_004	0	0	0
3717	3717_005	0	0	0
3717	3717_006	0	0	0
3717	3717_007	0	0	0
3717	3717_008	0	0	0
3717	3717_009	0	0	0
3717	3717_010	0	0	0
3717	3717_011	0	0	0
3722	3722_004	0	0	0
3717	3717_012	0	0	0
3717	3717_013	0	0	0
3724	3724_007	0	0	0
3717	3717_014	0	0	0
3717	3717_015	0	0	0
3717	3717_016	0	0	0
3717	3717_017	0	0	0
3470	3470_009	0	0	0
3717	3717_018	0	0	0
3721	3721_024	0	0	0
3717	3717_019	0	0	0
3717	3717_020	0	0	0
3703	3703_001	234947003	Tooth disorder	imatinib
3703	3703_002	27355003	Toothache	imatinib
3703	3703_003	87715008	Xerostomia	imatinib
3703	3703_004	0	0	0
3711	3711_001	0	0	0
3711	3711_002	0	0	0
3703	3703_005	0	0	0
3711	3711_004	0	0	0
3711	3711_005	0	0	0
3711	3711_006	0	0	0
3711	3711_007	0	0	0
3711	3711_008	0	0	0
3711	3711_009	0	0	0
3711	3711_010	0	0	0
3703	3703_006	0	0	0
3703	3703_007	1475003	Herpes labialis	imatinib
3702	3702_001	0	0	0
3711	3711_011	0	0	0
3711	3711_012	0	0	0
3720	3720_015	402818009	Basal cell carcinoma of nose	imatinib
3720	3720_015	402815007	Squamous cell carcinoma	imatinib
3702	3702_002	0	0	0
3720	3720_016	0	0	0
3702	3702_003	0	0	0
3702	3702_004	0	0	0
3702	3702_005	0	0	0
3713	3713_001	0	0	0
3702	3702_006	0	0	0
3702	3702_007	0	0	0
3681	3681_001	0	0	0
3681	3681_002	0	0	0
3702	3702_008	0	0	0
3623	3623_001	0	0	0
3623	3623_002	0	0	0
3711	3711_013	0	0	0
3623	3623_003	16331000	Heartburn	imatinib
3702	3702_009	0	0	0
3702	3702_010	0	0	0
3681	3681_003	0	0	0
3681	3681_004	0	0	0
3713	3713_002	0	0	0
3623	3623_004	0	0	0
3713	3713_003	0	0	0
3690	3690_001	0	0	0
3719	3719_007	0	0	0
3690	3690_002	0	0	0
3702	3702_011	0	0	0
3623	3623_005	0	0	0
3623	3623_006	56265001	Heart disease	imatinib
3623	3623_006	162031009	Indigestion	imatinib
3623	3623_006	19242006	Pulmonary edema	imatinib
3623	3623_007	0	0	0
3717	3717_021	0	0	0
3714	3714_001	0	0	0
3714	3714_002	0	0	0
3694	3694_001	279333002	Pruritus of skin	
3694	3694_002	235719002	Intolerance to food	
3694	3694_003	0	0	0
3623	3623_008	116289008	Abdominal bloating	imatinib
3623	3623_008	367391008	Malaise	imatinib
3694	3694_004	0	0	0
3714	3714_003	0	0	0
3694	3694_005	0	0	0
3694	3694_006	0	0	0
3694	3694_007	0	0	0
3711	3711_014	0	0	0
3714	3714_004	0	0	0
3694	3694_008	14760008	Constipation	imatinib
3694	3694_008	62315008	Diarrhea	imatinib
3694	3694_009	0	0	0
3694	3694_010	0	0	0
3702	3702_012	0	0	0
3714	3714_005	0	0	0
3701	3701_001	0	0	0
3694	3694_011	0	0	0
3694	3694_012	0	0	0
3701	3701_002	0	0	0
3702	3702_013	0	0	0
3701	3701_003	0	0	0
3701	3701_004	0	0	0
3713	3713_004	0	0	0
3701	3701_005	0	0	0
3694	3694_013	0	0	0
3623	3623_009	0	0	0
3694	3694_014	0	0	0
3714	3714_006	0	0	0
3714	3714_007	0	0	0
3711	3711_015	0	0	0
3690	3690_003	0	0	0
3701	3701_006	0	0	0
3702	3702_014	0	0	0
3714	3714_008	0	0	0
3694	3694_015	0	0	0
3701	3701_007	0	0	0
3694	3694_016	0	0	0
3714	3714_009	0	0	0
3714	3714_011	0	0	0
3711	3711_016	0	0	0
3702	3702_015	0	0	0
3701	3701_008	0	0	0
3701	3701_009	0	0	0
3702	3702_016	0	0	0
3694	3694_017	0	0	0
3694	3694_018	0	0	0
3694	3694_019	0	0	0
3694	3694_020	0	0	0
3700	3700_017	0	0	0
3714	3714_012	0	0	0
3714	3714_013	0	0	0
3690	3690_004	0	0	0
3711	3711_017	0	0	0
3701	3701_010	0	0	0
3701	3701_011	0	0	0
3623	3623_010	0	0	0
3713	3713_005	0	0	0
3694	3694_021	0	0	0
3623	3623_011	0	0	0
3694	3694_022	0	0	0
3713	3713_006	0	0	0
3713	3713_007	0	0	0
3623	3623_012	0	0	0
3676	3676_001	0	0	0
3676	3676_002	0	0	0
3676	3676_003	0	0	0
3702	3702_017	0	0	0
3713	3713_008	0	0	0
3676	3676_004	0	0	0
3694	3694_023	0	0	0
3676	3676_005	0	0	0
3676	3676_006	0	0	0
3676	3676_007	0	0	0
3712	3712_023	0	0	0
3713	3713_009	0	0	0
3712	3712_024	0	0	0
3704	3704_001	0	0	0
3704	3704_002	0	0	0
3678	3678_001	0	0	0
3678	3678_002	0	0	0
3704	3704_003	0	0	0
3704	3704_004	367391008	Malaise	imatinib
3704	3704_004	25064002	Headache	imatinib
3704	3704_004	68235000	Nasal congestion	imatinib
3704	3704_005	0	0	0
3678	3678_003	3424008	Tachycardia	ripretinib
3678	3678_003	247566002	Hair color change	ripretinib
3681	3681_005	0	0	0
3678	3678_004	0	0	0
3676	3676_008	0	0	0
3704	3704_006	0	0	0
3702	3702_018	0	0	0
3684	3684_001	0	0	0
3684	3684_002	0	0	0
3684	3684_003	0	0	0
3702	3702_019	0	0	0
3684	3684_004	0	0	0
3678	3678_005	0	0	0
